Code,Year,Value
ABW,2000,21.807710647583
AFE,2000,12.9703397750854
AFW,2000,15.3238096237183
AGO,2000,5.2550802230835
ALB,2000,10.1370296478272
ARG,2000,16.2261505126953
ARM,2000,0.0
AUT,2000,11.0332202911377
AZE,2000,21.1190795898438
BDI,2000,10.7352600097656
BEN,2000,13.5131998062134
BGD,2000,20.4904193878174
BHS,2000,19.7952098846436
BLR,2000,0.0
BLZ,2000,15.6122598648071
BRA,2000,0.0
BRB,2000,22.1503505706787
BTN,2000,13.9203901290894
CAF,2000,9.93076992034912
CAN,2000,12.9826002120972
CEB,2000,10.2823801040649
CHE,2000,14.4521598815918
CHL,2000,16.4279098510742
CIV,2000,20.8069496154785
CMR,2000,11.6836996078491
CRI,2000,18.8195095062256
CSS,2000,11.7311201095581
CYP,2000,14.2683095932007
CZE,2000,8.91773986816406
DJI,2000,29.385950088501
DNK,2000,15.3018999099731
DOM,2000,13.399040222168
EAP,2000,15.640765190124501
EAR,2000,16.4783306121826
ECA,2000,11.485135078430151
ECS,2000,11.5805702209473
ECU,2000,4.95730018615723
EMU,2000,11.0332202911377
ESP,2000,10.6530303955078
EST,2000,14.685040473938
ETH,2000,14.9077301025391
EUU,2000,11.0332202911377
FIN,2000,12.1709203720093
FJI,2000,21.7585906982422
GAB,2000,17.7064895629883
GBR,2000,11.8517503738403
GEO,2000,12.5407199859619
GIN,2000,15.2369203567505
GMB,2000,11.921799659729
GUY,2000,17.6568393707275
HIC,2000,12.112884998321551
HPC,2000,14.04344987869265
HUN,2000,10.2823801040649
IBD,2000,13.5439701080322
IBT,2000,14.05883502960205
IDA,2000,14.5736999511719
IDB,2000,18.745080947876
IDX,2000,14.04344987869265
IND,2000,16.7305107116699
IRL,2000,13.5181999206543
IRN,2000,20.6338500976562
ISL,2000,14.3476104736328
ISR,2000,13.6747903823853
ITA,2000,9.23027992248535
JAM,2000,16.7966003417969
KAZ,2000,0.0
KEN,2000,24.0661392211914
KGZ,2000,11.6113004684448
KHM,2000,11.0790100097656
KIR,2000,15.265419960022
KNA,2000,13.6850500106812
LAC,2000,14.912034988403349
LAO,2000,7.295569896698
LCN,2000,15.2503700256348
LDC,2000,14.21046495437625
LIC,2000,12.8444900512695
LMC,2000,15.2218403816223
LMY,2000,14.5736999511719
LSO,2000,19.1415996551514
LTE,2000,12.732325077056899
LVA,2000,14.6014795303345
MAC,2000,11.8389101028442
MCO,2000,6.32789993286133
MDA,2000,12.9239301681519
MDG,2000,15.8905096054077
MEX,2000,19.6461296081543
MIC,2000,14.890230178833
MLI,2000,15.3238096237183
MNG,2000,16.0747699737549
MUS,2000,12.9703397750854
MWI,2000,0.0
MYS,2000,21.3906803131104
NAC,2000,12.9826002120972
NAM,2000,21.9250602722168
NER,2000,19.0575294494629
NIC,2000,14.5736999511719
NLD,2000,10.6068496704102
NOR,2000,15.6301898956299
NPL,2000,19.1560401916504
NZL,2000,14.8134803771973
OED,2000,12.8986797332764
OMN,2000,8.98344039916992
OSS,2000,14.685040473938
PAK,2000,8.4898796081543
PAN,2000,19.8319396972656
PER,2000,15.2503700256348
PHL,2000,15.2067604064941
POL,2000,11.5805702209473
PRE,2000,12.8444900512695
PRT,2000,12.0548496246338
PRY,2000,21.5593891143799
PST,2000,11.8517503738403
QAT,2000,9.67605018615723
ROU,2000,8.18758010864258
RUS,2000,8.95184993743896
