Code,Year,Value
USA,2005,41.3
XKX,2005,31.2
ARG,2006,46.4
ARM,2006,29.7
AUT,2006,29.6
BEL,2006,28.1
BGR,2006,35.7
BLR,2006,28.3
BOL,2006,56.7
BRA,2006,55.6
CAN,2006,34.1
CHE,2006,33.9
CRI,2006,49.3
CYP,2006,31.1
CZE,2006,26.7
DEU,2006,31.0
DNK,2006,25.9
DOM,2006,52.0
ECU,2006,52.3
ESP,2006,33.5
EST,2006,33.7
FIN,2006,28.0
FRA,2006,29.7
GBR,2006,35.9
GEO,2006,36.9
GRC,2006,35.1
HND,2006,57.5
HUN,2006,28.3
IDN,2006,31.5
IRL,2006,32.7
IRN,2006,44.8
ISL,2006,30.2
ISR,2006,41.6
ITA,2006,33.7
KAZ,2006,30.2
KGZ,2006,37.4
LTU,2006,34.4
LUX,2006,30.9
LVA,2006,35.6
MDA,2006,35.4
MEX,2006,49.7
MKD,2006,42.6
MLT,2006,28.0
MNE,2006,30.0
NLD,2006,30.0
NOR,2006,26.4
PAN,2006,54.6
PER,2006,50.3
POL,2006,34.7
PRT,2006,38.1
PRY,2006,53.0
ROU,2006,39.6
RUS,2006,41.0
SLV,2006,45.7
SRB,2006,29.7
SVK,2006,25.8
SVN,2006,24.4
SWE,2006,26.4
THA,2006,41.8
TUR,2006,39.6
UKR,2006,29.8
URY,2006,45.9
USA,2006,41.7
XKX,2006,30.3
ARG,2007,46.3
ARM,2007,31.2
AUT,2007,30.6
BEL,2007,29.2
BGR,2007,36.1
BLR,2007,29.6
BOL,2007,54.5
BRA,2007,54.9
CAN,2007,33.8
CHE,2007,34.3
CRI,2007,49.3
CYP,2007,31.1
CZE,2007,26.0
DEU,2007,31.2
DNK,2007,26.2
DOM,2007,48.9
ECU,2007,53.4
ESP,2007,34.1
EST,2007,31.2
FIN,2007,28.3
FRA,2007,32.4
GBR,2007,34.4
GEO,2007,38.1
GRC,2007,34.0
HND,2007,55.8
HUN,2007,27.9
IDN,2007,33.2
IRL,2007,31.9
ISL,2007,29.5
ISR,2007,41.1
ITA,2007,32.9
KAZ,2007,30.1
KGZ,2007,33.9
LTU,2007,34.8
LUX,2007,31.1
LVA,2007,37.5
MDA,2007,34.4
MLT,2007,29.2
MNE,2007,31.4
NLD,2007,29.6
NOR,2007,27.1
