Code,Year,Value
ARE,2001,15.978
ARG,2001,18.94
ARM,2001,10.0
ASM,2001,28.79
ATG,2001,17.973
AUS,2001,12.7
AUT,2001,9.4
AZE,2001,13.6
BDI,2001,43.035
BEL,2001,11.2
BEN,2001,41.695
BFA,2001,44.907
BGD,2001,29.174
BGR,2001,8.5
BHR,2001,19.082
BHS,2001,16.787
BIH,2001,9.977
BLR,2001,9.2
BLZ,2001,29.412
BMU,2001,13.356
BOL,2001,29.12
BRA,2001,19.185
BRB,2001,15.053
BRN,2001,19.298
BTN,2001,23.865
BWA,2001,27.907
CAF,2001,41.95
CAN,2001,10.8
CEB,2001,9.436892193827047
CHE,2001,10.0
CHI,2001,11.1
CHL,2001,15.914
CHN,2001,13.38
CIV,2001,43.902
CMR,2001,40.669
COD,2001,44.977
COG,2001,37.087
COL,2001,21.722
COM,2001,35.089
CPV,2001,26.762
CRI,2001,19.408
CSS,2001,19.57722280175978
CUB,2001,12.424
CUW,2001,16.374
CYM,2001,15.211
CYP,2001,12.045
CZE,2001,8.9
DEU,2001,8.9
DJI,2001,33.267
DMA,2001,18.017
DNK,2001,12.2
DOM,2001,25.069
DZA,2001,19.405
EAP,2001,15.930202915015657
EAR,2001,27.112521747273647
EAS,2001,15.310890863753242
ECA,2001,15.839580520033227
ECS,2001,11.523646212526383
ECU,2001,25.142
EGY,2001,27.252
EMU,2001,10.331413249406442
ERI,2001,36.353
ESP,2001,9.9
EST,2001,9.1
ETH,2001,44.987
EUU,2001,10.21820251780453
FIN,2001,10.8
FJI,2001,24.272
FRA,2001,13.1
FRO,2001,13.7
FSM,2001,31.445
GAB,2001,33.228
GBR,2001,11.3
GEO,2001,12.248
GHA,2001,35.62
GIB,2001,14.107
GIN,2001,41.318
GMB,2001,40.517
GNB,2001,41.794
GNQ,2001,40.426
GRC,2001,9.4
GRD,2001,17.283
GRL,2001,16.7
GTM,2001,34.156
GUM,2001,21.96
GUY,2001,25.039
HIC,2001,11.574954575729885
HKG,2001,7.2
HND,2001,33.357
HPC,2001,43.00179894328795
HRV,2001,9.2
HTI,2001,31.278
HUN,2001,9.5
IBD,2001,19.667414248704407
IBT,2001,23.701276906996412
IDA,2001,37.70842358916519
IDB,2001,38.286984219996135
IDN,2001,21.386
IDX,2001,37.398833996366164
IMN,2001,12.39
IND,2001,27.206
IRL,2001,15.0
IRN,2001,15.935
IRQ,2001,35.547
ISL,2001,14.4
ISR,2001,21.2
ITA,2001,9.4
JAM,2001,19.675
JOR,2001,28.516
JPN,2001,9.3
KAZ,2001,15.939
KEN,2001,40.188
KGZ,2001,19.8
KHM,2001,28.11
KIR,2001,30.524
KNA,2001,17.282
KOR,2001,11.7
KWT,2001,22.274
LAC,2001,22.02299578335273
LAO,2001,32.112
LBN,2001,21.056
LBR,2001,42.571
LBY,2001,22.057
LCA,2001,18.034
LCN,2001,21.708030102714797
LDC,2001,38.77376968521271
LIC,2001,42.66235041490995
LIE,2001,12.1
LKA,2001,18.95
LMC,2001,30.204093055886684
LMY,2001,24.326630844895874
LSO,2001,28.716
LTE,2001,14.276852967220664
LTU,2001,9.0
LUX,2001,12.4
LVA,2001,8.4
MAC,2001,7.5
MAF,2001,25.597
MAR,2001,22.087
MCO,2001,12.561
MDA,2001,11.68
MDG,2001,41.116
MDV,2001,19.105
MEA,2001,29.049842733015574
MEX,2001,23.779
MHL,2001,37.834
MIC,2001,22.74582722045517
MKD,2001,13.3
MLI,2001,47.14
MLT,2001,10.1
MMR,2001,23.06
MNA,2001,29.489463867732386
MNE,2001,14.6
MNG,2001,20.257
MNP,2001,23.055
MOZ,2001,43.073
MRT,2001,37.983
MUS,2001,16.5
MWI,2001,44.179
MYS,2001,21.401
NAC,2001,13.775955364261524
NAM,2001,30.481
NCL,2001,20.304
NER,2001,53.015
NGA,2001,43.934
NIC,2001,27.034
NLD,2001,12.6
NOR,2001,12.6
NPL,2001,29.777
NRU,2001,27.945
NZL,2001,14.36
OED,2001,13.467754765181748
OMN,2001,23.255
OSS,2001,21.805609485409036
PAK,2001,35.71
PAN,2001,23.22
PER,2001,23.028
PHL,2001,29.145
PLW,2001,14.479
PNG,2001,34.214
POL,2001,9.6
PRE,2001,43.58682327263758
PRI,2001,14.59
PRK,2001,16.894
PRT,2001,10.9
PRY,2001,25.933
PSE,2001,40.2
PSS,2001,29.167467791021878
PST,2001,11.3031330790406
PYF,2001,20.782
QAT,2001,17.59
ROU,2001,10.0
RUS,2001,9.0
RWA,2001,42.113
SAS,2001,27.338672854452387
SAU,2001,25.528
SDN,2001,40.65
SEN,2001,38.858
SGP,2001,11.8
SLB,2001,35.116
SLE,2001,44.013
SLV,2001,25.826
SMR,2001,12.82
SOM,2001,50.374
SRB,2001,10.5
SSA,2001,41.749050926808906
SSD,2001,48.921
SSF,2001,41.74625803754848
SST,2001,22.201893768600716
STP,2001,39.965
SUR,2001,25.357
SVK,2001,9.5
SVN,2001,8.8
SWE,2001,10.3
SWZ,2001,32.44
SXM,2001,16.315
SYC,2001,17.7
SYR,2001,30.744
TCA,2001,21.896
TCD,2001,51.241
TEA,2001,15.917590577986141
TEC,2001,12.521521596690373
TGO,2001,37.818
THA,2001,14.665
TJK,2001,29.267
TKM,2001,23.207
TLA,2001,21.972033172036696
TLS,2001,38.039
TMN,2001,29.421182058178864
TON,2001,29.364
TSA,2001,27.338672854452387
TSS,2001,41.74625803754848
TTO,2001,14.731
TUN,2001,16.227
TUR,2001,20.593
TUV,2001,25.597
TZA,2001,41.398
UGA,2001,47.915
UKR,2001,7.779
UMC,2001,16.90428141588087
URY,2001,15.695
USA,2001,14.1
UZB,2001,21.097
VCT,2001,18.91
VEN,2001,23.599
VGB,2001,11.724
VIR,2001,13.1
VNM,2001,18.123
VUT,2001,32.279
WLD,2001,21.749452025249898
WSM,2001,31.254
XKX,2001,18.58
YEM,2001,40.164
ZAF,2001,21.266
ZMB,2001,44.774
ZWE,2001,36.463
ABW,2002,13.337
AFE,2002,40.41873277700824
AFG,2002,47.488
AFW,2002,43.032006837164275
AGO,2002,46.666
ALB,2002,15.585
AND,2002,10.728
ARB,2002,28.734821350479173
ARE,2002,15.779
ARG,2002,18.702
ARM,2002,10.1
ASM,2002,28.465
ATG,2002,17.106
AUS,2002,12.8
AUT,2002,9.7
AZE,2002,13.5
BDI,2002,44.042
BEL,2002,10.9
BEN,2002,41.48
BFA,2002,44.483
