Code,Year,Value
VNM,2000,390.0
VUT,2000,1420.0
WLD,2000,5501.461077108555
WSM,2000,1410.0
YEM,2000,380.0
ZAF,2000,3260.0
ZMB,2000,350.0
ZWE,2000,350.0
ABW,2001,20340.0
AFE,2001,628.9990155000334
AGO,2001,400.0
ALB,2001,1320.0
ARB,2001,2526.3319349355015
ARE,2001,28360.0
ARG,2001,6930.0
ARM,2001,680.0
ATG,2001,10610.0
AUS,2001,20370.0
AUT,2001,25190.0
AZE,2001,680.0
BDI,2001,130.0
BEL,2001,24460.0
BEN,2001,510.0
BFA,2001,270.0
BGD,2001,420.0
BGR,2001,1770.0
BHR,2001,12730.0
BHS,2001,24520.0
BIH,2001,1430.0
BLR,2001,1300.0
BLZ,2001,4470.0
BOL,2001,930.0
BRA,2001,3370.0
BRB,2001,11030.0
BRN,2001,19270.0
BTN,2001,780.0
BWA,2001,3190.0
CAF,2001,240.0
CAN,2001,23120.0
CEB,2001,4174.691852548604
CHE,2001,42010.0
CHL,2001,4780.0
CHN,2001,1020.0
CIV,2001,550.0
CMR,2001,700.0
COD,2001,130.0
COG,2001,620.0
COL,2001,2360.0
COM,2001,680.0
CPV,2001,1270.0
CRI,2001,3700.0
CSS,2001,6145.040490014246
CUB,2001,2760.0
CYP,2001,14170.0
CZE,2001,6380.0
DEU,2001,24990.0
DMA,2001,4750.0
DNK,2001,31430.0
DOM,2001,2700.0
DZA,2001,1720.0
EAP,2001,988.0034405476904
EAR,2001,1273.4285580229925
EAS,2001,3971.32956882208
ECA,2001,1633.3123692275128
ECS,2001,12115.947272978376
ECU,2001,1490.0
EGY,2001,1350.0
EMU,2001,21033.48323610556
ERI,2001,320.0
ESP,2001,15530.0
EST,2001,4310.0
ETH,2001,120.0
EUU,2001,17807.530048766468
FIN,2001,25840.0
FJI,2001,2050.0
FRA,2001,23800.0
FSM,2001,2120.0
GAB,2001,3290.0
GBR,2001,29190.0
GEO,2001,780.0
GHA,2001,290.0
GIN,2001,530.0
GMB,2001,510.0
GNB,2001,350.0
GNQ,2001,760.0
GRC,2001,12840.0
GRD,2001,4310.0
GTM,2001,1590.0
GUY,2001,860.0
HIC,2001,22522.84305901997
HKG,2001,26350.0
HND,2001,1050.0
HPC,2001,331.37971562583346
HRV,2001,5360.0
HTI,2001,650.0
HUN,2001,4790.0
IBD,2001,1440.3945519680606
IBT,2001,1219.6583778302027
IDA,2001,465.7365318285851
IDN,2001,700.0
IDX,2001,347.2729235067034
IMN,2001,23100.0
IND,2001,450.0
IRL,2001,24080.0
IRN,2001,1780.0
IRQ,2001,1660.0
ISL,2001,30780.0
ISR,2001,20390.0
ITA,2001,21260.0
JAM,2001,3300.0
JOR,2001,1650.0
JPN,2001,37380.0
KAZ,2001,1290.0
KEN,2001,410.0
KGZ,2001,280.0
KHM,2001,310.0
KIR,2001,1340.0
KNA,2001,9200.0
KOR,2001,12390.0
