Code,Year,Value
TLA,2015,79.35482581701685
TLS,2015,29.5043315008419
TMN,2015,50.38510771638403
TON,2015,23.2434422818439
TSA,2015,32.63803481009165
TSS,2015,39.838024890370555
TTO,2015,53.926665238022
TUN,2015,67.8807907104492
TUR,2015,87.2167107972537
TUV,2015,58.9148502652344
TZA,2015,31.2061566592472
UGA,2015,24.9777856560427
UKR,2015,69.1587317201337
UMC,2015,63.38073610132447
URY,2015,95.0800002298303
USA,2015,80.5707989535091
UZB,2015,50.6597328186035
VCT,2015,46.6845638727475
VEN,2015,88.9539804079292
VGB,2015,49.4863955390847
VIR,2015,94.9413319098685
VNM,2015,32.3810945365679
VUT,2015,24.8626945764242
WLD,2015,54.42468157450338
WSM,2015,19.2340105383551
XKX,2015,39.917681154075
YEM,2015,32.3883178702702
ZAF,2015,63.2096349937231
ZMB,2015,41.9555104679652
ZWE,2015,33.5612641766874
ABW,2016,63.0077880571142
AFE,2016,34.8812106693274
AFG,2016,24.6588345720126
AFW,2016,48.17397040338239
AGO,2016,64.2992302517989
ALB,2016,55.5738734464276
AND,2016,88.5027454634853
ARB,2016,58.5622937950483
ARE,2016,84.5093991669984
ARG,2016,91.5856817228217
ARM,2016,64.5928753345316
ASM,2016,84.2862824389061
ATG,2016,24.9239807471655
AUS,2016,87.0166295249235
AUT,2016,67.7218061923556
AZE,2016,55.7574797205266
BDI,2016,15.6180905635494
BEL,2016,86.4507790979645
BEN,2016,46.6094559006664
BFA,2016,25.821510372001
BGD,2016,29.8753915517965
BGR,2016,73.1750030517578
BHR,2016,100.0
BHS,2016,82.1784378570728
BIH,2016,48.0248845752382
BLR,2016,76.8458709716797
BLZ,2016,43.6765514309211
BMU,2016,100.0
BOL,2016,68.7446327876947
BRA,2016,85.9487048448108
BRB,2016,59.2510255301153
BRN,2016,74.8816070556641
BTN,2016,37.2745234641407
BWA,2016,65.6949296854899
CAF,2016,40.3808711749566
CAN,2016,81.3023011093703
CEB,2016,61.90252610039904
CHE,2016,76.6726675773771
CHI,2016,32.7426259745361
CHL,2016,87.6306290578181
CHN,2016,58.8399238586426
CIV,2016,49.929991034032
CMR,2016,52.9815033836792
COD,2016,41.7290483782911
COG,2016,63.2515316469123
COL,2016,77.2036266362166
COM,2016,30.7305018169792
CPV,2016,68.0354078358316
CRI,2016,75.5423088085047
CSS,2016,50.173129881210194
CUB,2016,76.9115829467773
CUW,2016,91.3353544596205
CYM,2016,100.0
CYP,2016,66.9625604106231
CZE,2016,72.9745753395623
DEU,2016,80.8347870684725
DJI,2016,71.1492236341041
DMA,2016,70.2511605730541
DNK,2016,87.6999969482422
DOM,2016,74.0506780735522
DZA,2016,70.7353778263851
EAP,2016,55.31861152419965
EAR,2016,44.80979685157255
EAS,2016,58.79219423310221
ECA,2016,67.20287418003511
ECS,2016,72.93032055088119
ECU,2016,62.9913367571804
EGY,2016,42.5210717266225
EMU,2016,76.34907420803584
ERI,2016,35.5254287719727
ESP,2016,79.3615955277997
EST,2016,68.724038178078
ETH,2016,19.8763618469238
EUU,2016,74.089077283109
FCS,2016,43.81280759135339
FIN,2016,71.6158383428171
FJI,2016,55.1734720973874
FRA,2016,78.5999114705779
FRO,2016,38.3200225830078
FSM,2016,22.3214896137555
GAB,2016,88.5445883406178
GBR,2016,82.0229991698295
GEO,2016,57.6984032005062
GHA,2016,54.167052758274
GIB,2016,100.0
GIN,2016,35.3100280761719
GMB,2016,59.8652472486563
GNB,2016,42.586109161377
GNQ,2016,69.253269853051
GRC,2016,77.7122988766348
GRD,2016,35.9706014181883
GRL,2016,86.2261047363281
GTM,2016,53.6609232857043
GUM,2016,94.079467256407
GUY,2016,26.4080892882899
HIC,2016,79.49953547432159
HKG,2016,100.0
HND,2016,54.8868414578857
HPC,2016,34.311231940572576
HRV,2016,55.7294398599808
